campaign_id,test_store,control_store,pymc_percentage_diff,z_score_perc_diff_equivalent
WOW20000860_1,2694.0,2159.0,5.2,-26.727221057039273
WOW20000860_1,2700.0,5622.0,10.6,907.498483442602
WOW20000860_1,2709.0,7005.0,5.2,138.56939478919134
WOW20000860_1,2762.0,1195.0,5.1,-2.9102014824581723
WOW20000860_1,2785.0,3241.0,7.7,471.5092053968947
WOW20000860_1,2894.0,2607.0,5.3,37.04172247881656
WOW20000860_1,3110.0,2514.0,4.5,-90.06625734615938
WOW20000860_1,3123.0,5601.0,11.7,712.7722926689214
WOW20000860_1,3125.0,4327.0,4.3,-169.87319780824006
WOW20000860_1,3160.0,4418.0,1.9,-279.87522385463046
WOW20000860_1,3177.0,3184.0,4.7,-82.50918316104817
WOW20000860_1,3210.0,2661.0,4.7,-146.3491613159429
WOW20000860_1,3248.0,1956.0,6.7,169.51647310737718
WOW20000860_1,3303.0,3567.0,4.5,-121.36677692458355
WOW20000860_1,3308.0,3058.0,8.9,399.42134214510844
WOW20000860_1,3309.0,3055.0,4.1,-159.57050477746114
WOW20000860_1,3315.0,3054.0,5.7,
WOW20000860_1,3316.0,1634.0,4.6,-88.70559461643307
WOW20000860_1,3318.0,4306.0,4.7,-93.61212120506111
WOW20000860_1,3321.0,3117.0,5.4,1.306165526266064
WOW20000860_1,3340.0,1127.0,4.8,-55.634894177496186
WOW20000860_1,3357.0,1574.0,6.7,-279.8917715505176
WOW20000860_1,3392.0,3223.0,7.8,187.00580038542535
WOW20000860_1,3395.0,2621.0,4.7,-89.65647898435927
WOW20000860_1,3960.0,2544.0,6.2,370.97106247040693
WOW20000860_1,3964.0,1122.0,4.7,-46.747659009499614
WOW20000860_1,4170.0,2519.0,9.6,763.9649449099122
WOW20000860_1,4304.0,5799.0,12.8,3256.0997054203904
WOW20000860_1,4307.0,4372.0,7.2,148.1192842068316
WOW20000860_1,4310.0,1244.0,8.3,163.23389894964438
WOW20000860_1,4312.0,3259.0,6.5,240.7836564188564
WOW20000860_1,4318.0,3186.0,6.4,72.58957949772737
WOW20000860_1,4324.0,7207.0,5.8,73.76388396589404
WOW20000860_1,4333.0,1272.0,5.1,22.27125964804021
WOW20000860_1,4346.0,3295.0,4.6,-99.70954193509878
WOW20000860_1,4367.0,4320.0,3.5,-357.4628519391513
WOW20000860_1,4379.0,3074.0,11.5,4807.093277508185
WOW20000860_1,4392.0,5317.0,5.6,104.80374638461298
WOW20000860_1,4394.0,2552.0,5.1,-35.53460618297664
WOW20000860_1,4399.0,1310.0,4.0,-727.890674361755
WOW20000860_1,4604.0,3354.0,6.7,-33.55221702900914
WOW20000860_1,4611.0,3324.0,6.0,50.78176813900601
WOW20000860_1,4621.0,1132.0,9.3,483.8310707378863
WOW20000860_1,4622.0,1128.0,5.3,14.244337296506556
WOW20000860_1,5003.0,3399.0,9.5,288.80274683124065
WOW20000860_1,5600.0,1133.0,8.8,497.6087003768509
WOW20000860_1,5616.0,1105.0,5.0,-34.08461200932967
WOW20000860_1,5623.0,1188.0,10.1,932.700127177967
WOW20000860_1,5626.0,1302.0,5.6,278.3229453203519
WOW20000860_1,5649.0,4338.0,5.2,123.58219797170122
WOW20000860_1,5654.0,3301.0,6.9,28.258543874827875
WOW20000860_1,5670.0,1269.0,5.6,43.110434938363184
WOW20000860_1,7004.0,4560.0,4.9,-1.7392693389979599
WOW20000860_1,7010.0,1164.0,5.7,189.9790624628077
WOW20000860_1,7063.0,1171.0,6.7,6271.3535560020955
WOW20000860_1,7219.0,2074.0,7.8,176.600501137705
